,index,hiv4_pw,lm_pw,hiv4_tw,lm_tw,ticker,filing_date,excess_returns
24,1601046_KEYS_2018-03-08_clean.txt,0.0353009633413073,0.036270770026508,87.07237909310926,207.40642612281732,KEYS,2018-03-08,0.021721502816112674
25,1604778_QRVO_2018-02-01_clean.txt,0.031563183964981,0.0198133855546596,13.270036708264128,13.652896968257558,QRVO,2018-02-01,-0.045231656108490566
26,1613103_MDT_2018-03-02_clean.txt,0.0312614092734574,0.0366009492515516,67.0049384965426,105.42605548393932,MDT,2018-03-02,0.013034460187574856
27,1618921_WBA_2018-01-04_clean.txt,0.0218494271685761,0.0217675941080196,21.38607932079745,42.33363371229604,WBA,2018-01-04,0.024543618929098423
28,1618921_WBA_2018-03-28_clean.txt,0.023571883627097,0.0191831245133432,27.29369402978783,45.15812422464686,WBA,2018-03-28,-0.06750480896327767
29,1645590_HPE_2018-03-09_clean.txt,0.0197797257810743,0.0262231213006668,25.104838059554144,70.43634867049549,HPE,2018-03-09,-0.005097555285473546
30,16732_CPB_2018-03-05_clean.txt,0.0296750663129973,0.0300066312997347,54.16095788162963,63.61379371776405,CPB,2018-03-05,-0.00923641924882095
31,1679273_LW_2018-01-04_clean.txt,0.0232008592910848,0.0124597207303974,6.86570588339787,12.151848646053892,LW,2018-01-04,0.013606691701709389
32,1688568_DXC_2018-02-09_clean.txt,0.0222233345012262,0.0257270133640322,106.17249526624848,208.12167619849143,DXC,2018-02-09,0.013268390172780314
33,16918_STZ_2018-01-05_clean.txt,0.0225847873706473,0.0206964272225999,975.5697988120296,29.703513896958817,STZ,2018-01-05,0.011737770418792504
34,202058_LHX_2018-01-31_clean.txt,0.0231793391081167,0.0243022136669874,31.82480247049743,63.78709330927032,LHX,2018-01-31,-0.06595763016955013
35,21076_CLX_2018-02-02_clean.txt,0.0251959011452682,0.0191681735985533,87.96118280184156,40.57135664802253,CLX,2018-02-02,0.007132890824929597
36,23217_CAG_2018-01-04_clean.txt,0.02213594878082,0.0243154883530854,13.93255006117034,63.61344374119555,CAG,2018-01-04,-0.015190581196920095
37,2969_APD_2018-01-26_clean.txt,0.0347172143813742,0.0212217987019676,4.317040599466834,24.762827920130302,APD,2018-01-26,0.014954737363799847
38,315189_DE_2018-03-01_clean.txt,0.0263537906137184,0.0233754512635379,15.11460083675485,28.750938349371967,DE,2018-03-01,0.0034755109021565034
39,319201_KLAC_2018-01-26_clean.txt,0.0296430482934662,0.0373831775700934,68.53757391680564,181.8998372431761,KLAC,2018-01-26,-0.0188013804438455
40,320187_NKE_2018-01-05_clean.txt,0.0299770624060745,0.01732183817132,12.112681317712305,25.2069492035251,NKE,2018-01-05,-0.005224318188505567
41,320193_AAPL_2018-02-02_clean.txt,0.0229982964224872,0.0308063600227143,71.78003422759646,144.605614890471,AAPL,2018-02-02,0.026493911524653854
42,32604_EMR_2018-02-07_clean.txt,0.023076923076923,0.0215384615384615,1.7515444526821538,10.047816093235706,EMR,2018-02-07,0.02408439688449724
43,38777_BEN_2018-01-30_clean.txt,0.0318861323155216,0.0343511450381679,71.90003182521849,267.0019431220174,BEN,2018-01-30,-0.03805318336707217
44,40704_GIS_2018-03-21_clean.txt,0.0244532321846501,0.0238883060285691,11.372045880332388,46.75630970610399,GIS,2018-03-21,0.00013182173102875994
45,4127_SWKS_2018-02-05_clean.txt,0.0167088607594936,0.0167088607594936,32.20952512248651,31.260938713606112,SWKS,2018-02-05,0.054146425134060976
46,47217_HPQ_2018-03-01_clean.txt,0.0212093268344091,0.0308259781319983,87.90529656295126,356.99068020698405,HPQ,2018-03-01,0.019107513949289404
47,48465_HRL_2018-03-09_clean.txt,0.0266245027032541,0.0226461287361012,11.075104001472695,77.46713741703802,HRL,2018-03-09,0.00402483713480361
48,52988_J_2018-02-07_clean.txt,0.0169343575418994,0.0219099162011173,20.823379411772965,102.07143047046782,J,2018-02-07,-0.04167197613439971
49,6281_ADI_2018-02-28_clean.txt,0.0284972452662909,0.0310936609461085,36.474249889213056,186.8437284717429,ADI,2018-02-28,0.010419105756896686
50,63754_MKC_2018-03-27_clean.txt,0.0186324930444313,0.0090211617907427,14.65355706052264,32.92224239789242,MKC,2018-03-27,-0.02951675378820758
51,6951_AMAT_2018-02-22_clean.txt,0.0274369139764646,0.0298911333459191,42.94212035888168,143.04142803081666,AMAT,2018-02-22,0.02532919537019715
52,707549_LRCX_2018-01-30_clean.txt,0.0307614405975062,0.03462244445851,56.34903390576248,147.80273261932348,LRCX,2018-01-30,-0.061193404053166235
53,711404_COO_2018-03-09_clean.txt,0.0281923714759535,0.0209665955934612,22.81864831328541,50.086012276542576,COO,2018-03-09,-0.026690599597463165
54,712515_EA_2018-02-06_clean.txt,0.028413955479452,0.0315175513698629,119.96356709835342,202.94349763235627,EA,2018-02-06,-0.014844869403753742
55,720005_RJF_2018-02-08_clean.txt,0.0206992520438337,0.0241781179335537,30.091236137191885,411.2962151032826,RJF,2018-02-08,0.01941837124608417
56,721371_CAH_2018-02-08_clean.txt,0.0225159628094544,0.0290131063067099,25.84689172908513,43.23923984447074,CAH,2018-02-08,-0.01837642951886254
57,723125_MU_2018-03-23_clean.txt,0.0310915104740903,0.036824696802646,57.25902750670971,143.73030953740533,MU,2018-03-23,-0.07511439581635489
58,723254_CTAS_2018-01-05_clean.txt,0.0210643015521064,0.0158536585365853,109.67314594990016,4.67004067151448,CTAS,2018-01-05,-0.00994934230891201
59,72331_NDSN_2018-03-05_clean.txt,0.0223869308727877,0.0157313568295265,18.399792550718058,14.631513567623196,NDSN,2018-03-05,0.011839155532493768
60,723531_PAYX_2018-03-28_clean.txt,0.0182422898609151,0.0177383592017738,6.256746046911264,42.44561010461259,PAYX,2018-03-28,0.005240220044869192
61,731802_ATO_2018-02-06_clean.txt,0.0282771157341951,0.0163603312462128,6.703374489127732,13.054209296491283,ATO,2018-02-06,0.04589433453021875
62,76334_PH_2018-02-08_clean.txt,0.0259198569938924,0.0163861164903917,8.178829901226322,79.39813605971366,PH,2018-02-08,0.01891126593910715
63,779152_JKHY_2018-02-08_clean.txt,0.0145833333333333,0.0068910256410256,1.3509026425808888,15.78881503466462,JKHY,2018-02-08,0.008373589860061452
64,789019_MSFT_2018-01-31_clean.txt,0.0268275216217704,0.0327218641546851,107.41006424858936,300.99220049438964,MSFT,2018-01-31,-0.05871301316652468
65,796343_ADBE_2018-03-28_clean.txt,0.0312538226299694,0.0423853211009173,87.37520506928922,265.69479933959553,ADBE,2018-03-28,0.01523667527936644
66,80424_PG_2018-01-23_clean.txt,0.0349127182044887,0.0341082776928646,42.51683473374961,309.3298725922439,PG,2018-01-23,-0.01583578778714574
67,804328_QCOM_2018-01-31_clean.txt,0.0338607740923559,0.0555888729990313,122.76784015733408,699.2183404659713,QCOM,2018-01-31,-0.09368292973344938
68,815097_CCL_2018-03-22_clean.txt,0.0117442366246194,0.0140640858344207,5.420671261730311,17.37493129086035,CCL,2018-03-22,-0.0028504910871020098
69,827054_MCHP_2018-02-07_clean.txt,0.0314964157706093,0.0367383512544803,132.26136236134295,454.17491761412975,MCHP,2018-02-07,0.00467058535140108
70,829224_SBUX_2018-01-31_clean.txt,0.0180348987000819,0.0169809111137135,34.05554043618601,90.83746320979915,SBUX,2018-01-31,-0.033742486424670634
71,833444_JCI_2018-02-02_clean.txt,0.0211976047904191,0.0349101796407185,27.59854614307706,95.14051729565064,JCI,2018-02-02,0.004851576445420823
72,842023_TECH_2018-02-08_clean.txt,0.0167053364269141,0.0094354215003866,47.0511072919545,13.472670074802457,TECH,2018-02-08,0.028212843033277223
73,849399_GEN_2018-02-02_clean.txt,0.0260343523819812,0.0303554067192394,6.585334510116298,30.069864956076437,GEN,2018-02-02,-0.0053041979878826855
74,857005_PTC_2018-02-06_clean.txt,0.0229053133514986,0.0209468664850136,11.779668027628356,22.04953011854986,PTC,2018-02-06,-0.02607819833691513
75,858877_CSCO_2018-02-20_clean.txt,0.030860260770975,0.0403557256235827,116.53891674632108,349.20586679699034,CSCO,2018-02-20,-0.005980583531853401
76,859737_HOLX_2018-02-08_clean.txt,0.0217934307480954,0.0282253028599974,297.9499635769548,132.86860687316585,HOLX,2018-02-08,-0.03145614308595806
77,866787_AZO_2018-03-16_clean.txt,0.0237553989543077,0.0200045464878381,10.027652669403466,40.11860290697406,AZO,2018-03-16,-0.0026630481938657107
78,8670_ADP_2018-02-01_clean.txt,0.0145918367346938,0.0155102040816326,9.857739204492756,82.23907203408727,ADP,2018-02-01,-0.053721007560864634
79,882184_DHI_2018-02-08_clean.txt,0.015478164731896,0.0176202321724709,19.66264634646721,75.05129006380425,DHI,2018-02-08,-0.0010937565473532924
80,883241_SNPS_2018-02-23_clean.txt,0.032987373570437,0.043961129106895,55.61669059161639,168.34380689014364,SNPS,2018-02-23,-0.0053701714863535034
81,896878_INTU_2018-02-22_clean.txt,0.0310671149296476,0.041588843232474,81.16904733883335,340.207049128028,INTU,2018-02-22,-0.016788901599882763
82,900075_CPRT_2018-02-27_clean.txt,0.0299527361767552,0.0370707818461363,221.04719158238083,449.59363251868695,CPRT,2018-02-27,-0.028186882912748915
83,909832_COST_2018-03-15_clean.txt,0.0192338010405171,0.0113510956960428,3.1074408387846884,56.820332228586445,COST,2018-03-15,0.014054508718747017
84,91419_SJM_2018-02-23_clean.txt,0.0266339066339066,0.0268304668304668,6.465095169938953,12.6351519111651,SJM,2018-02-23,-0.003586043403801807
85,927653_MCK_2018-02-01_clean.txt,0.0242656449553001,0.0335061227556156,38.09112248872905,48.086951219957335,MCK,2018-02-01,-0.0812709931166263
86,940944_DRI_2018-01-03_clean.txt,0.0297373841400618,0.0262615859938208,32.36680408115532,33.39226345456828,DRI,2018-01-03,0.0018887877290288588
87,943819_RMD_2018-01-24_clean.txt,0.0174897119341563,0.0222479423868312,6.922649387618985,23.170025709305765,RMD,2018-01-24,0.02540293873095991
88,946581_TTWO_2018-02-08_clean.txt,0.0310435931307793,0.0244385733157199,263.0528706533145,89.3762884947212,TTWO,2018-02-08,0.038548241538596296
89,96021_SYY_2018-02-06_clean.txt,0.0284764382769586,0.0173460537727667,12.879784351794564,68.78247001599674,SYY,2018-02-06,-0.014500064635109796
90,1000228_HSIC_2018-05-08_clean.txt,0.0227670753064798,0.034463347510633,154.52479463596774,255.94011570179836,HSIC,2018-05-08,0.0199492950033526
91,1000697_WAT_2018-05-04_clean.txt,0.0168264327962471,0.0144809300428309,3.5597209967057624,32.774018517589774,WAT,2018-05-04,-0.002390594066631114
92,1001082_DISH_2018-05-08_clean.txt,0.0269481986608059,0.0378753645811937,156.036709470783,244.9295864558349,DISH,2018-05-08,0.047299577787366064
93,1001250_EL_2018-05-02_clean.txt,0.0234403703431552,0.0189580424718935,707.834996990435,49.89236467144672,EL,2018-05-02,0.0012576453410570627
94,1002910_AEE_2018-05-09_clean.txt,0.0227946916471506,0.0133229247983346,16.264940178974083,36.77601207151425,AEE,2018-05-09,0.0038534563319853462
95,100493_TSN_2018-05-07_clean.txt,0.0259232954545454,0.0269176136363636,204.96921166016864,135.52649508677808,TSN,2018-05-07,-0.0001935780848256038
96,1004980_PCG_2018-05-03_clean.txt,0.0301614494107875,0.0363390956756476,179.09536772925335,323.0842466743971,PCG,2018-05-03,-0.03745339603296484
97,100517_UAL_2018-04-18_clean.txt,0.0188955422488356,0.0091816367265469,9.759007183609915,101.2812644149082,UAL,2018-04-18,0.0001625526653320432
98,100885_UNP_2018-04-26_clean.txt,0.0257619321449108,0.0203565267395054,27.340876522640198,29.011910208359502,UNP,2018-04-26,0.006309002191523834
99,1012100_SEE_2018-05-07_clean.txt,0.0249085765541985,0.0233906023597598,12.000191198869096,34.91219956845403,SEE,2018-05-07,-0.006877549363471002
100,1013237_FDS_2018-04-09_clean.txt,0.0165350113803721,0.0141250502075244,11.601468814951607,98.9578141676156,FDS,2018-04-09,0.007253946441023318
101,1013462_ANSS_2018-05-03_clean.txt,0.016826923076923,0.0106605351170568,4.599170669686411,18.20835075110131,ANSS,2018-05-03,0.030910102369517103
102,1013871_NRG_2018-05-03_clean.txt,0.02596341518769,0.0378103581317234,99.85692543092708,412.7138826473568,NRG,2018-05-03,0.0429722080821444
103,1014473_VRSN_2018-04-26_clean.txt,0.0345536047814717,0.0422114307060141,139.9281393551278,208.2610419842322,VRSN,2018-04-26,-0.022446027530505293
104,101778_MRO_2018-05-03_clean.txt,0.0304460703327826,0.0271418456455039,5.721689990838886,23.542133778491547,MRO,2018-05-03,0.04737374051775568
105,101829_RTX_2018-04-27_clean.txt,0.0208727217726688,0.0211752249867655,18.473799435182706,85.99939224821033,RTX,2018-04-27,-0.00665783502236304
106,1018724_AMZN_2018-04-27_clean.txt,0.0248835966720097,0.0316769712235708,52.28305771662979,106.7619893866077,AMZN,2018-04-27,0.007118760452155936
107,1020569_IRM_2018-04-26_clean.txt,0.023218892637428,0.0221274062313951,11.662581229796386,52.82084256625436,IRM,2018-04-26,-0.004657624778359454
108,1022079_DGX_2018-04-20_clean.txt,0.0188388233998016,0.0165252836840365,4.249176291287927,10.68059763059608,DGX,2018-04-20,0.023472499781915002
109,1022671_STLD_2018-05-09_clean.txt,0.0214421580494552,0.0107210790247276,3.34232725161403,8.080238206192806,STLD,2018-05-09,0.031154739066424755
110,1024478_ROK_2018-05-02_clean.txt,0.0204377796589672,0.0204377796589672,4.316861885949924,11.193841790048376,ROK,2018-05-02,0.03260777640218583
111,1031296_FE_2018-04-23_clean.txt,0.0290436227193309,0.0357173545670667,105.99013521949308,345.7271656395827,FE,2018-04-23,-0.005887702076994094
112,1032208_SRE_2018-05-07_clean.txt,0.0239340361362441,0.0211117567305829,154.891262237152,439.3572829235917,SRE,2018-05-07,-0.042437752492328604
113,1034054_SBAC_2018-05-07_clean.txt,0.0138568129330254,0.0116298251402177,9.733459230701309,46.938121482274205,SBAC,2018-05-07,0.023135203497922453
114,1035002_VLO_2018-05-07_clean.txt,0.0351509250243427,0.0132424537487828,22.182609586901805,33.9488517332939,VLO,2018-05-07,-0.0019670699754796364
115,1035267_ISRG_2018-04-18_clean.txt,0.0203656341763758,0.0203656341763758,36.134765954261006,111.09462352588152,ISRG,2018-04-18,-0.04500268236989986
116,1035443_ARE_2018-05-01_clean.txt,0.0145781180974819,0.0112280960094242,17.796317608336214,84.00185585666166,ARE,2018-05-01,-0.007999745787524859
117,1037540_BXP_2018-05-08_clean.txt,0.0158730158730158,0.0111459421804249,40.81909432777881,61.15759623562657,BXP,2018-05-08,0.004225901600191989
118,1037646_MTD_2018-05-04_clean.txt,0.0200180614087898,0.014148103552077,4.258034193905292,14.293597422015155,MTD,2018-05-04,-0.012834921625852789
119,1037868_AME_2018-05-03_clean.txt,0.0228442728442728,0.0122265122265122,1.870860929287784,10.695413061382446,AME,2018-05-03,0.0380152398264189
120,1038357_PXD_2018-05-04_clean.txt,0.0157291388962943,0.0114636097040789,9.544852307819284,44.55558194270223,PXD,2018-05-04,0.024566783553799383
121,1039684_OKE_2018-05-02_clean.txt,0.0220575155647791,0.0134005336495701,25.774971198912837,48.15794727702602,OKE,2018-05-02,0.01693783300981213
122,1041061_YUM_2018-05-09_clean.txt,0.0268663056175002,0.0128491026866305,19.844265035510677,21.943240815144037,YUM,2018-05-09,-0.01603170750021835
123,104169_WMT_2018-06-04_clean.txt,0.0192886214829233,0.0266324544328437,26.90800924446973,98.5132841670801,WMT,2018-06-04,-0.008416160093867878
124,1043277_CHRW_2018-05-09_clean.txt,0.0154161146573527,0.0120438395760568,2.867103025281572,15.617097740680908,CHRW,2018-05-09,0.0224091693893049
125,1043604_JNPR_2018-05-08_clean.txt,0.0308645329565831,0.0461881215019292,136.77910055372183,311.47384980847204,JNPR,2018-05-08,0.01664269349115941
126,1045609_PLD_2018-04-24_clean.txt,0.0132806324110671,0.0106719367588932,13.05469827893473,23.151463370531715,PLD,2018-04-24,0.015538700494539384
127,10456_BAX_2018-05-09_clean.txt,0.0275638051044083,0.0251508120649652,13.400842413773688,135.8863471603197,BAX,2018-05-09,0.02003260405180382
128,1045810_NVDA_2018-05-22_clean.txt,0.0197430696416497,0.0169033130493576,14.200756058287745,11.333050781260631,NVDA,2018-05-22,0.02790666276739139
129,1047862_ED_2018-05-03_clean.txt,0.0220885123901512,0.0156757184704298,32.02391681857875,113.6486522793895,ED,2018-05-03,-0.04021939257689819
130,1048286_MAR_2018-05-10_clean.txt,0.0259315407324663,0.0319157424399585,135.84547049551486,227.5057331726377,MAR,2018-05-10,0.004030762744231582
131,1048695_FFIV_2018-05-02_clean.txt,0.0233876683203401,0.0321285140562249,14.315474584645296,87.99158896733292,FFIV,2018-05-02,0.015282684748890895
132,1050915_PWR_2018-05-09_clean.txt,0.0217861300515549,0.0265258606352902,138.87152420032723,251.632755330611,PWR,2018-05-09,0.005875296101900524
133,1051470_CCI_2018-05-04_clean.txt,0.0190101237345331,0.0124859392575928,3.6464255461643695,10.43961313132692,CCI,2018-05-04,0.00922872799025837
134,1053507_AMT_2018-05-02_clean.txt,0.0181277243478862,0.0113471251643257,24.947938804855504,41.23983683530699,AMT,2018-05-02,0.008275541896647937
135,1057352_CSGP_2018-04-25_clean.txt,0.0224613944782405,0.0203556387459054,26.299282809651658,110.85555788902428,CSGP,2018-04-25,-0.010661168332864814
136,105770_WST_2018-05-08_clean.txt,0.0232822978615715,0.0122738200683284,13.489115843585322,14.216269630404463,WST,2018-05-08,0.021208038235252538
137,1058090_CMG_2018-04-26_clean.txt,0.0241920590951061,0.040258541089566,104.95485662284077,51.44728912629397,CMG,2018-04-26,0.008966647181963234
138,1058290_CTSH_2018-05-07_clean.txt,0.0246409564773638,0.0295983086680761,15.5620984493677,287.97931873870544,CTSH,2018-05-07,-0.03681971072698392
139,1059556_MCO_2018-05-01_clean.txt,0.0230666666666666,0.0135333333333333,14.940539568608475,103.73980240562788,MCO,2018-05-01,0.011149765908294262
140,1060391_RSG_2018-05-03_clean.txt,0.0267760742820125,0.0242568199812855,16.443998582554805,30.346200848816405,RSG,2018-05-03,-0.0034542053056971465
141,106040_WDC_2018-05-08_clean.txt,0.0398394070413836,0.0485639283508339,633.4076535763851,790.1315146013344,WDC,2018-05-08,0.008503498063781484
142,1063761_SPG_2018-05-03_clean.txt,0.0183588761174968,0.0150063856960408,13.310094430248594,47.15959540157612,SPG,2018-05-03,-0.0062454116486551714
143,1065088_EBAY_2018-04-26_clean.txt,0.0354295837023914,0.0484388839681132,239.6303543982753,584.6516359929886,EBAY,2018-04-26,-0.020945259017864905
144,1065280_NFLX_2018-04-18_clean.txt,0.018898271009248,0.0107224232676584,4.467807096464162,8.134727772951548,NFLX,2018-04-18,-0.04452643173392825
145,106535_WY_2018-04-27_clean.txt,0.0163259302838652,0.017208413001912,6.159058614194715,6.619584187128108,WY,2018-04-27,0.000779806337664871
146,1065696_LKQ_2018-05-07_clean.txt,0.0211353088182791,0.0179935737236701,28.275097744086764,30.142915319662947,LKQ,2018-05-07,-0.014829554349520511
147,106640_WHR_2018-04-24_clean.txt,0.0199175133286389,0.0208228548435771,9.407019389601691,93.72142684660896,WHR,2018-04-24,0.0057469406575132494
148,1067701_URI_2018-04-18_clean.txt,0.0217124846786902,0.0179478199964979,11.99553558583558,69.99482043664102,URI,2018-04-18,-0.08709372612349507
149,1067983_BRK_2018-05-07_clean.txt,0.0243261012491781,0.0334483892176199,150.45616039191015,90.6932405587806,BRK,2018-05-07,0.016812623099093735
150,1070750_HST_2018-05-03_clean.txt,0.0177034428794992,0.0142801251956181,16.603651785474604,32.430786020823234,HST,2018-05-03,0.023505458373403745
151,1071739_CNC_2018-04-24_clean.txt,0.0320520692619427,0.0466044455360431,136.94900601801567,303.4049333675215,CNC,2018-04-24,0.018465682782011966
152,107263_WMB_2018-05-03_clean.txt,0.0278579579781164,0.0314828488957508,58.389185712300666,130.22976207492331,WMB,2018-05-03,-0.005371211660995755
153,1075531_BKNG_2018-05-09_clean.txt,0.0248007414272474,0.0322150139017608,234.3302314535416,253.03219207015283,BKNG,2018-05-09,-0.05616475742288601
154,10795_BDX_2018-05-03_clean.txt,0.0293758798686062,0.0387611450023462,40.97502440220609,357.3318027283809,BDX,2018-05-03,-0.03521898859799539
155,1086222_AKAM_2018-05-09_clean.txt,0.0305218694645047,0.0327701321705954,66.2522059486499,259.04937363894953,AKAM,2018-05-09,-0.011409398603589523
156,1090012_DVN_2018-05-02_clean.txt,0.0161990471148755,0.017787188988883,4.189720756008598,29.49078730121738,DVN,2018-05-02,-0.011124649156858638
157,1090727_UPS_2018-05-03_clean.txt,0.0242996962537968,0.0201822477219034,18.76252127247688,140.57343489950574,UPS,2018-05-03,0.007524666215613505
158,1090872_A_2018-05-31_clean.txt,0.031289689412308,0.0328484008774968,38.52262001753746,97.33879504490989,A,2018-05-31,0.018545470910425053
159,1091667_CHTR_2018-04-27_clean.txt,0.0187349451333749,0.0162369524489249,20.597051329403524,70.4753310100203,CHTR,2018-04-27,0.01640499778180964
160,109198_TJX_2018-06-01_clean.txt,0.0263582571274879,0.0110274341043571,4.556597831240798,10.867354860014682,TJX,2018-06-01,0.009634694543439534
161,1093557_DXCM_2018-05-02_clean.txt,0.0378637642392658,0.0564497532629249,308.13102488092073,754.1939312133167,DXCM,2018-05-02,0.1484248985345175
162,109380_ZION_2018-05-09_clean.txt,0.0180730174081237,0.0238152804642166,18.020733426986475,86.44041274177569,ZION,2018-05-09,0.0010671954471765457
163,1094285_TDY_2018-05-08_clean.txt,0.0286103542234332,0.0107856494096276,9.806388172786718,16.336196933631687,TDY,2018-05-08,-0.003151804272770887
164,1095073_RE_2018-05-10_clean.txt,0.0307391365097107,0.0345116668995389,22.085388744368583,14.78083360640714,RE,2018-05-10,
165,1097149_ALGN_2018-05-03_clean.txt,0.0309199154983675,0.0434031111964663,120.09105100890515,261.0753461265865,ALGN,2018-05-03,0.03619023639147153
166,1097864_ON_2018-04-30_clean.txt,0.0229258457172728,0.0305429019490703,17.588860731637375,99.97742944790116,ON,2018-04-30,0.0020561779941177622
167,1099219_MET_2018-05-08_clean.txt,0.0263885174289025,0.0364402246589998,148.7140969656302,267.9542824774783,MET,2018-05-08,-0.0035754606558619003
168,1099800_EW_2018-04-27_clean.txt,0.0234560199625701,0.0230817217716781,9.563279060166751,58.48054224150498,EW,2018-04-27,0.03982738023667242
169,1100682_CRL_2018-05-10_clean.txt,0.0146014206787687,0.013713496448303,30.602720849343385,13.943844325242278,CRL,2018-05-10,-0.0013234601106170856
170,1101239_EQIX_2018-05-04_clean.txt,0.0301390084881289,0.031574199368516,206.54991641099,312.73036211164884,EQIX,2018-05-04,-0.01753456474434758
171,1103982_MDLZ_2018-05-02_clean.txt,0.0247226624405705,0.0293977812995245,11.97329243290068,65.73371155090318,MDLZ,2018-05-02,0.013991229590778349
172,1108524_CRM_2018-05-31_clean.txt,0.0239599314141323,0.0345185452576482,140.1083525424762,248.87093459070587,CRM,2018-05-31,0.028965968121397043
173,1109357_EXC_2018-05-02_clean.txt,0.024036586662885,0.0136845463891941,162.23226235311796,438.6177126987466,EXC,2018-05-02,0.017745041892621202
174,1110803_ILMN_2018-04-25_clean.txt,0.0204458327417293,0.0177481186994178,3.467998687672213,32.242697008865925,ILMN,2018-04-25,0.0413678025426305
175,1111711_NI_2018-05-02_clean.txt,0.0210833603632825,0.0093253324683749,7.428445559071244,63.874042664261125,NI,2018-05-02,-0.00036984854287980956
176,1113169_TROW_2018-04-25_clean.txt,0.0193398136897529,0.0155933576346699,7.182183860670154,44.24216574014783,TROW,2018-04-25,0.023271492494756213
177,1116132_TPR_2018-05-09_clean.txt,0.0171580642902163,0.0132362210238812,13.711800209334852,78.00702114827429,TPR,2018-05-09,0.0036472798139975315
178,1120193_NDAQ_2018-05-02_clean.txt,0.0192809037584184,0.018086030849446,40.13812623689381,43.09197766903315,NDAQ,2018-05-02,0.00046903748878397017
179,1121788_GRMN_2018-05-02_clean.txt,0.0214535173790121,0.0217861300515549,3.9188812446131966,12.984595614115348,GRMN,2018-05-02,-0.0502673044342497
